"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","seed_id"
"heldout_qc_cv_median",7.94668704330416,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"residual_run_order_gam_mean_deviance",0.0198100624082451,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"residual_run_order_gam_sd_deviance",0.03381268651305,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"residual_ljung_box_proportion_significant",0.0064,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"batch_weighted_pc_r2_categorical",0.00140103151190936,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"runtime_sec",16.488,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"drift_profiles_corrected",1603,"descriptive",5000,"profiles","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"drift_features_corrected",691,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"batch_features_corrected",695,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"truth_metabolite_profile_icc_mean",0.91818842884011,"higher",1000,"ICC(A,1)","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"truth_sample_profile_pearson_mean",0.919486482099721,"higher",450,"correlation","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"truth_log1p_rmse",0.0742443314002486,"lower",450000,"log1p intensity","","simulation","winn_auto_qc","WiNN auto (QC)","SIM02"
"heldout_qc_cv_mean",15.1748981974371,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"heldout_qc_cv_sd",10.0272573507667,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"heldout_qc_cv_median",13.740370134354,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"residual_run_order_gam_mean_deviance",0.120738536884556,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"residual_run_order_gam_sd_deviance",0.169606379729767,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"residual_ljung_box_proportion_significant",0.1932,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"batch_weighted_pc_r2_categorical",0.188450217275425,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"runtime_sec",18.788,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"drift_profiles_corrected",1662,"descriptive",5000,"profiles","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"drift_features_corrected",910,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"batch_features_corrected",655,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"truth_metabolite_profile_icc_mean",0.858949022841333,"higher",1000,"ICC(A,1)","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"truth_sample_profile_pearson_mean",0.869243775025059,"higher",450,"correlation","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"truth_log1p_rmse",0.102672901031266,"lower",450000,"log1p intensity","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM02"
"heldout_qc_cv_mean",9.07845073787309,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"heldout_qc_cv_sd",6.4793982504466,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"heldout_qc_cv_median",7.89900176445446,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"residual_run_order_gam_mean_deviance",0.021266909450256,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"residual_run_order_gam_sd_deviance",0.0357473049258887,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"residual_ljung_box_proportion_significant",0.0044,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"batch_weighted_pc_r2_categorical",0.00120378704130995,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"retained_features",1000,"higher",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"retained_samples",500,"higher",500,"samples","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"runtime_sec",6.798,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"drift_profiles_corrected",1459,"descriptive",5000,"profiles","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"drift_features_corrected",649,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"batch_features_corrected",705,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"truth_metabolite_profile_icc_mean",0.91822667604616,"higher",1000,"ICC(A,1)","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"truth_sample_profile_pearson_mean",0.919320721321823,"higher",450,"correlation","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"truth_log1p_rmse",0.0742868926228712,"lower",450000,"log1p intensity","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM02"
"heldout_qc_cv_mean",45.3978250493888,"lower",1000,"percent","","simulation","raw","Raw","SIM03"
"heldout_qc_cv_sd",32.4350416307392,"lower",1000,"percent","","simulation","raw","Raw","SIM03"
"heldout_qc_cv_median",43.8324936074846,"lower",1000,"percent","","simulation","raw","Raw","SIM03"
"residual_run_order_gam_mean_deviance",0.127101627479104,"lower",5000,"proportion","","simulation","raw","Raw","SIM03"
"residual_run_order_gam_sd_deviance",0.195972995897499,"lower",5000,"proportion","","simulation","raw","Raw","SIM03"
"residual_ljung_box_proportion_significant",0.2444,"lower",5000,"proportion","","simulation","raw","Raw","SIM03"
"batch_weighted_pc_r2_categorical",0.962280227771194,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","raw","Raw","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","raw","Raw","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","raw","Raw","SIM03"
"runtime_sec",0,"lower",1,"seconds","no correction","simulation","raw","Raw","SIM03"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","raw","Raw","SIM03"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM03"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM03"
"truth_metabolite_profile_icc_mean",0.589126836225825,"higher",1000,"ICC(A,1)","","simulation","raw","Raw","SIM03"
"truth_sample_profile_pearson_mean",0.513319176839328,"higher",450,"correlation","","simulation","raw","Raw","SIM03"
"truth_log1p_rmse",0.296671614858162,"lower",450000,"log1p intensity","","simulation","raw","Raw","SIM03"
"heldout_qc_cv_mean",13.0099848734501,"lower",1000,"percent","","simulation","combat","ComBat","SIM03"
"heldout_qc_cv_sd",10.4578790642632,"lower",1000,"percent","","simulation","combat","ComBat","SIM03"
"heldout_qc_cv_median",10.9740281657626,"lower",1000,"percent","","simulation","combat","ComBat","SIM03"
"residual_run_order_gam_mean_deviance",0.127101469265802,"lower",5000,"proportion","","simulation","combat","ComBat","SIM03"
"residual_run_order_gam_sd_deviance",0.195973109537214,"lower",5000,"proportion","","simulation","combat","ComBat","SIM03"
"residual_ljung_box_proportion_significant",0.2444,"lower",5000,"proportion","","simulation","combat","ComBat","SIM03"
"batch_weighted_pc_r2_categorical",0.000122495485361499,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","combat","ComBat","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","combat","ComBat","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","combat","ComBat","SIM03"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","combat","ComBat","SIM03"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","combat","ComBat","SIM03"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM03"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM03"
"truth_metabolite_profile_icc_mean",0.878934543844973,"higher",1000,"ICC(A,1)","","simulation","combat","ComBat","SIM03"
"truth_sample_profile_pearson_mean",0.877091043230342,"higher",450,"correlation","","simulation","combat","ComBat","SIM03"
"truth_log1p_rmse",0.104715439921577,"lower",450000,"log1p intensity","","simulation","combat","ComBat","SIM03"
"heldout_qc_cv_mean",10.8854662369357,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM03"
"heldout_qc_cv_sd",8.3381158940688,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM03"
"heldout_qc_cv_median",8.96318395808572,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM03"
"residual_run_order_gam_mean_deviance",0.0519252821411731,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM03"
"residual_run_order_gam_sd_deviance",0.0880534221239186,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM03"
"residual_ljung_box_proportion_significant",0.059,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM03"
"batch_weighted_pc_r2_categorical",0.000119785430971585,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rlsc","QC-RLSC","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rlsc","QC-RLSC","SIM03"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rlsc","QC-RLSC","SIM03"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rlsc","QC-RLSC","SIM03"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM03"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM03"
"truth_metabolite_profile_icc_mean",0.907704470695441,"higher",1000,"ICC(A,1)","","simulation","qc_rlsc","QC-RLSC","SIM03"
"truth_sample_profile_pearson_mean",0.903876374562536,"higher",450,"correlation","","simulation","qc_rlsc","QC-RLSC","SIM03"
"truth_log1p_rmse",0.0901299375636216,"lower",450000,"log1p intensity","","simulation","qc_rlsc","QC-RLSC","SIM03"
"heldout_qc_cv_mean",19.0850132446883,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM03"
"heldout_qc_cv_sd",14.985613906324,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM03"
"heldout_qc_cv_median",18.6526574231165,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM03"
"residual_run_order_gam_mean_deviance",0.104724087368954,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM03"
"residual_run_order_gam_sd_deviance",0.125480733218435,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM03"
"residual_ljung_box_proportion_significant",0.1422,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM03"
"batch_weighted_pc_r2_categorical",0.13164922833928,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rfsc","QC-RFSC","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rfsc","QC-RFSC","SIM03"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rfsc","QC-RFSC","SIM03"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rfsc","QC-RFSC","SIM03"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM03"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM03"
"truth_metabolite_profile_icc_mean",0.706850122462393,"higher",1000,"ICC(A,1)","","simulation","qc_rfsc","QC-RFSC","SIM03"
"truth_sample_profile_pearson_mean",0.660496559115649,"higher",450,"correlation","","simulation","qc_rfsc","QC-RFSC","SIM03"
"truth_log1p_rmse",0.201587598124551,"lower",450000,"log1p intensity","","simulation","qc_rfsc","QC-RFSC","SIM03"
"heldout_qc_cv_mean",9.59791108356221,"lower",1000,"percent","","simulation","tiger","TIGER","SIM03"
"heldout_qc_cv_sd",9.83677904078981,"lower",1000,"percent","","simulation","tiger","TIGER","SIM03"
"heldout_qc_cv_median",8.72011607891265,"lower",1000,"percent","","simulation","tiger","TIGER","SIM03"
"residual_run_order_gam_mean_deviance",0.0836438425797742,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM03"
"residual_run_order_gam_sd_deviance",0.126299232789906,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM03"
"residual_ljung_box_proportion_significant",0.1692,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM03"
"batch_weighted_pc_r2_categorical",0.0530585566018515,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","tiger","TIGER","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","tiger","TIGER","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","tiger","TIGER","SIM03"
"runtime_sec",1689.704,"lower",1,"seconds","measured method execution in frozen release","simulation","tiger","TIGER","SIM03"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","tiger","TIGER","SIM03"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM03"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM03"
"truth_metabolite_profile_icc_mean",0.872344618229197,"higher",1000,"ICC(A,1)","","simulation","tiger","TIGER","SIM03"
"truth_sample_profile_pearson_mean",0.84338668335107,"higher",450,"correlation","","simulation","tiger","TIGER","SIM03"
"truth_log1p_rmse",0.115493632360381,"lower",450000,"log1p intensity","","simulation","tiger","TIGER","SIM03"
"heldout_qc_cv_mean",13.0404393713486,"lower",1000,"percent","","simulation","serrf","SERRF","SIM03"
"heldout_qc_cv_sd",10.3697490694455,"lower",1000,"percent","","simulation","serrf","SERRF","SIM03"
"heldout_qc_cv_median",10.5691645805605,"lower",1000,"percent","","simulation","serrf","SERRF","SIM03"
"residual_run_order_gam_mean_deviance",0.0970790204480711,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM03"
"residual_run_order_gam_sd_deviance",0.15134619830806,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM03"
"residual_ljung_box_proportion_significant",0.1934,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM03"
"batch_weighted_pc_r2_categorical",0.00110050071585592,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","serrf","SERRF","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","serrf","SERRF","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","serrf","SERRF","SIM03"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","serrf","SERRF","SIM03"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","serrf","SERRF","SIM03"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM03"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM03"
"truth_metabolite_profile_icc_mean",0.888996141256717,"higher",1000,"ICC(A,1)","","simulation","serrf","SERRF","SIM03"
"truth_sample_profile_pearson_mean",0.873326781093461,"higher",450,"correlation","","simulation","serrf","SERRF","SIM03"
"truth_log1p_rmse",0.0973782389760755,"lower",450000,"log1p intensity","","simulation","serrf","SERRF","SIM03"
"heldout_qc_cv_mean",8.74885537311953,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"heldout_qc_cv_sd",6.35289206856529,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"heldout_qc_cv_median",8.14119970771157,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"residual_run_order_gam_mean_deviance",0.019537301278022,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"residual_run_order_gam_sd_deviance",0.0318943490801681,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"residual_ljung_box_proportion_significant",0.0064,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"batch_weighted_pc_r2_categorical",0.000929755156199981,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"runtime_sec",17.523,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"drift_profiles_corrected",1564,"descriptive",5000,"profiles","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"drift_features_corrected",684,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"batch_features_corrected",685,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"truth_metabolite_profile_icc_mean",0.922199812074577,"higher",1000,"ICC(A,1)","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"truth_sample_profile_pearson_mean",0.921192414346395,"higher",450,"correlation","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"truth_log1p_rmse",0.0729669458287764,"lower",450000,"log1p intensity","","simulation","winn_auto_qc","WiNN auto (QC)","SIM03"
"heldout_qc_cv_mean",15.6281047197911,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"heldout_qc_cv_sd",11.0314290811942,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"heldout_qc_cv_median",14.2197157454944,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"residual_run_order_gam_mean_deviance",0.115783534285059,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"residual_run_order_gam_sd_deviance",0.16895962153724,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"residual_ljung_box_proportion_significant",0.1828,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"batch_weighted_pc_r2_categorical",0.194995976319088,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"runtime_sec",19.4,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"drift_profiles_corrected",1627,"descriptive",5000,"profiles","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"drift_features_corrected",891,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"batch_features_corrected",629,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"truth_metabolite_profile_icc_mean",0.867146871122525,"higher",1000,"ICC(A,1)","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"truth_sample_profile_pearson_mean",0.874002310303774,"higher",450,"correlation","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"truth_log1p_rmse",0.099640557720622,"lower",450000,"log1p intensity","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM03"
"heldout_qc_cv_mean",8.74467176482345,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"heldout_qc_cv_sd",6.39877497520399,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"heldout_qc_cv_median",8.03418621153419,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"residual_run_order_gam_mean_deviance",0.0213438612364564,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"residual_run_order_gam_sd_deviance",0.0346228532488215,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"residual_ljung_box_proportion_significant",0.007,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"batch_weighted_pc_r2_categorical",0.00068104865188373,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"retained_features",1000,"higher",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"retained_samples",500,"higher",500,"samples","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"runtime_sec",6.542,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"drift_profiles_corrected",1406,"descriptive",5000,"profiles","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"drift_features_corrected",641,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"batch_features_corrected",692,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"truth_metabolite_profile_icc_mean",0.92196663424219,"higher",1000,"ICC(A,1)","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"truth_sample_profile_pearson_mean",0.920878251094504,"higher",450,"correlation","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"truth_log1p_rmse",0.0731452104192044,"lower",450000,"log1p intensity","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM03"
"heldout_qc_cv_mean",44.4829301439678,"lower",1000,"percent","","simulation","raw","Raw","SIM04"
"heldout_qc_cv_sd",30.1981686175231,"lower",1000,"percent","","simulation","raw","Raw","SIM04"
"heldout_qc_cv_median",43.0178459736734,"lower",1000,"percent","","simulation","raw","Raw","SIM04"
"residual_run_order_gam_mean_deviance",0.128999212207027,"lower",5000,"proportion","","simulation","raw","Raw","SIM04"
"residual_run_order_gam_sd_deviance",0.196120206114209,"lower",5000,"proportion","","simulation","raw","Raw","SIM04"
"residual_ljung_box_proportion_significant",0.2542,"lower",5000,"proportion","","simulation","raw","Raw","SIM04"
"batch_weighted_pc_r2_categorical",0.963672277422109,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","raw","Raw","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","raw","Raw","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","raw","Raw","SIM04"
"runtime_sec",0,"lower",1,"seconds","no correction","simulation","raw","Raw","SIM04"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","raw","Raw","SIM04"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM04"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM04"
"truth_metabolite_profile_icc_mean",0.583460354029746,"higher",1000,"ICC(A,1)","","simulation","raw","Raw","SIM04"
"truth_sample_profile_pearson_mean",0.527958759118997,"higher",450,"correlation","","simulation","raw","Raw","SIM04"
"truth_log1p_rmse",0.28712493486875,"lower",450000,"log1p intensity","","simulation","raw","Raw","SIM04"
"heldout_qc_cv_mean",12.9916709746876,"lower",1000,"percent","","simulation","combat","ComBat","SIM04"
"heldout_qc_cv_sd",9.80613574824562,"lower",1000,"percent","","simulation","combat","ComBat","SIM04"
"heldout_qc_cv_median",11.3635268197522,"lower",1000,"percent","","simulation","combat","ComBat","SIM04"
"residual_run_order_gam_mean_deviance",0.128998990277918,"lower",5000,"proportion","","simulation","combat","ComBat","SIM04"
"residual_run_order_gam_sd_deviance",0.196120337380902,"lower",5000,"proportion","","simulation","combat","ComBat","SIM04"
"residual_ljung_box_proportion_significant",0.2542,"lower",5000,"proportion","","simulation","combat","ComBat","SIM04"
"batch_weighted_pc_r2_categorical",0.000113800341226412,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","combat","ComBat","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","combat","ComBat","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","combat","ComBat","SIM04"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","combat","ComBat","SIM04"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","combat","ComBat","SIM04"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM04"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM04"
"truth_metabolite_profile_icc_mean",0.879023797490488,"higher",1000,"ICC(A,1)","","simulation","combat","ComBat","SIM04"
"truth_sample_profile_pearson_mean",0.880814016368057,"higher",450,"correlation","","simulation","combat","ComBat","SIM04"
"truth_log1p_rmse",0.102961375054937,"lower",450000,"log1p intensity","","simulation","combat","ComBat","SIM04"
"heldout_qc_cv_mean",11.6809968854423,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM04"
"heldout_qc_cv_sd",9.01531184637818,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM04"
"heldout_qc_cv_median",9.47982774986902,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM04"
"residual_run_order_gam_mean_deviance",0.057243273417772,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM04"
"residual_run_order_gam_sd_deviance",0.103476460992726,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM04"
"residual_ljung_box_proportion_significant",0.0766,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM04"
"batch_weighted_pc_r2_categorical",9.3504666372733e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rlsc","QC-RLSC","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rlsc","QC-RLSC","SIM04"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rlsc","QC-RLSC","SIM04"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rlsc","QC-RLSC","SIM04"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM04"
