"candidate_id","parameters","status","qc_score","mean_qc_correlation","mean_qc_cv","runtime_sec","error","selected","dataset_key","dataset","split_id","task_id","method_id","method","hidden_qc_values_available","biological_labels_available","replicate_identities_available"
1,"par_prior=TRUE","completed",0.9108416627552,0.988408869079618,0.155134412648836,2.261,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_162","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.910858997376029,0.988833420173678,0.155948845595297,79.609,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_162","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.432699525527315,0.967238936170347,1.06907882128606,79.172,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_163","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.927050995237387,0.99403620233571,0.133970414196646,17.112,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_163","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939384224970525,0.992860632550155,0.10695281515926,10.288,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_163","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.931180809355938,0.991447032925045,0.120532447138212,10.393,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_163","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.821424784816102,0.861972566718525,0.0810955638048471,77.606,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_164","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",-0.0373832619917663,-0.00332414838005875,0.068118227223415,71.924,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_164","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.821650599890787,0.861931592587381,0.0805619853931873,104.073,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_164","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.965444848183363,0.99999978885314,0.0691098813395547,98.416,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_164","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.942207787547172,0.991577367826774,0.0987391605592037,985.348,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_165","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.942578166726671,0.991839006855672,0.0985216802580016,993.344,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_165","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.935221083381653,0.985408670135278,0.100375173507251,991.813,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_165","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.909846969122332,0.987814822003182,0.1559357057617,3.209,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_170","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.909920269660866,0.988273908259865,0.156707277197997,93.082,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_170","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.4323794176762,0.966755279175361,1.06875172299832,73.099,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_171","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.928959088682153,0.993967919710814,0.130017662057321,15.322,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_171","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.940301629727661,0.992850700731247,0.105098142007172,10.334,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_171","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.931409640246107,0.991189949159303,0.119560617826392,10.396,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_171","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.810704068025013,0.851757574750686,0.0821070134513456,84.727,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_172","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.965005552135188,0.999999788914807,0.069988473559237,82.549,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_172","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.810760301528374,0.851621121410275,0.0817216397638027,113.885,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_172","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.96509292711607,0.999999789807959,0.0698137253837781,114.798,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_172","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.942022446004431,0.991562110816702,0.0990793296245417,994.63,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_173","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.942246848480758,0.991708201282587,0.0989227056036576,1000.725,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_173","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.930229946369401,0.980961748846005,0.101463604953208,991.018,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_173","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.911137967801397,0.988326563982803,0.154377192362811,2.637,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_178","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.911241222302004,0.988812191180921,0.155141937757834,79.21,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_178","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.434098026754859,0.967699389353516,1.06720272519731,80.676,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_179","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.934536478766738,0.993968666397271,0.118864375261066,16.141,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_179","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939787026650309,0.992802499226707,0.106030945152795,10.734,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_179","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.932036803712961,0.991609770314366,0.11914593320281,10.79,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_179","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.81458290555037,0.855641212425256,0.0821166137497715,78.813,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_180","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.965424312925348,0.999999799575424,0.0691509733001525,77.574,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_180","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.815007812884028,0.85568984560891,0.0813640654497641,107.59,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_180","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.956568170708258,0.991411997407115,0.0696876533977137,107.727,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_180","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.943821783926327,0.992588611807539,0.0975336557624245,1111.278,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_181","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.941443869050456,0.990666778007417,0.0984458179139226,1124.132,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_181","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.943626155377071,0.992453161564062,0.0976540123739831,1130.031,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_181","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.910023289238887,0.987672624348767,0.15529867021976,6.921,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_186","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.910058756806878,0.988124188064756,0.156130862515756,149.308,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_186","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.433400802608158,0.967137115394503,1.06747262557269,129.661,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_187","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.933928741384968,0.994046221986688,0.120234961203441,25.173,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_187","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939212177882055,0.992626039944536,0.106827724124961,16.369,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_187","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.930522319553406,0.990979734547358,0.120914829987905,16.629,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_187","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.830259544622392,0.87101100278646,0.0815029163281358,69.032,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_188","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.965114157537899,0.999999792163985,0.069771269252174,69.35,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_188","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.830549427754862,0.871041720007985,0.0809845845062458,96.39,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_188","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.965180396542628,0.999999793143041,0.0696387932008263,96.35,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_188","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.941260956475025,0.990818138204414,0.099114363458778,990.342,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_189","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.942392817990392,0.99163643743669,0.0984872388925955,1024.449,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_189","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.942335407231977,0.99169454723524,0.0987182800065254,999.983,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_189","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.910090544012174,0.987782224022591,0.155383360020833,2.158,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_194","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.910144568204707,0.988234033740644,0.156178931071874,69.844,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_194","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.432729528851427,0.966840824330016,1.06822259095718,95.889,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_195","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.935101631612581,0.993804824936819,0.117406386648474,16.024,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_195","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.938472557514267,0.992522982803861,0.108100850579188,11.76,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_195","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.930638995796828,0.991180500550923,0.121083009508189,11.958,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_195","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.81717065476835,0.85803236565033,0.0817234217639601,83.667,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_196","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.964873030044007,0.999999792037217,0.0702535239864209,82.49,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_196","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.814095411918875,0.854758700122303,0.0813265764068557,116.065,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_196","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.940568574076393,0.976064585966725,0.0709920237806629,109.242,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_196","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.943813630538772,0.992001334245212,0.0963754074128815,1132.846,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_197","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.943829039268545,0.992083994339971,0.0965099101428518,1136.254,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_197","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.943936788766448,0.992076264007048,0.0962789504811998,1168.102,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_197","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.912171991077976,0.988881156307552,0.153418330459151,2.799,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_202","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.91215621755254,0.989284028052572,0.154255621000063,82.83,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_202","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.433122747975895,0.966975818779835,1.06770614160788,82.99,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_203","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.930246480833732,0.993648390521041,0.126803819374619,14.506,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_203","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939661708890459,0.993092872393246,0.106862327005575,10.875,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_203","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.93210480793593,0.991755882206028,0.119302148540196,10.522,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_203","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.837621034278124,0.877366779805233,0.0794914910542179,78.444,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_204","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.94491789186953,0.98031038361666,0.0707849834942584,78.29,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_204","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.842795123640961,0.881760793710469,0.0779313401390175,110.701,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_204","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.945839971485971,0.980560682523287,0.0694414220746322,110.425,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_204","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.945092528873167,0.992337078104148,0.0944890984619609,943.199,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_205","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.944893151472242,0.992205025793433,0.0946237486423834,936.965,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_205","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.944945760668211,0.992269080841596,0.0946466403467708,934.365,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_205","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.913614734955173,0.989150199942904,0.151070929975463,2.576,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_210","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.91389308622553,0.989567415464307,0.151348658477555,77.567,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_210","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.434018861709175,0.967317397395586,1.06659707137282,74.802,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_211","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.928182215696664,0.994182675278583,0.132000919163837,15.656,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_211","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939614248475542,0.992670230063939,0.106111963176793,10.377,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_211","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.93239672578829,0.99154364969614,0.118293847815699,10.766,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_211","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.823827912457319,0.863747515362525,0.0798392058104106,80.412,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_212","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",-0.0392667431510625,-0.00543709001656073,0.0676593062690034,78.998,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_212","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.823697234616285,0.863645670871451,0.0798968725103327,109.996,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_212","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",-0.0392330345128784,-0.005496766545903,0.0674725359339508,117.727,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_212","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.943225853561336,0.992421915029086,0.098392122935499,1079.021,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_213","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.943226357142285,0.992435418407032,0.0984181225294947,1099.006,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_213","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.943233349432203,0.992444143955374,0.0984215890463416,1104.607,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_213","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.910874211465681,0.988017654306913,0.154286885682463,2.179,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_218","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.910917407756446,0.988450947253781,0.155067078994671,71.399,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_218","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.432104952672574,0.966620656675504,1.06903140800586,84.319,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_219","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.941023460234034,0.994230408645869,0.10641389682367,13.295,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_219","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939194956661114,0.992538819482652,0.106687725643075,10.734,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_219","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.931612232432319,0.991237710231019,0.119250955597401,10.78,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_219","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.813168984721246,0.855123732707542,0.0839094959725912,73.387,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_220","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.955527397430076,0.991094490139414,0.0711341854186774,73.789,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_220","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.81343996200512,0.855061169613709,0.0832424152171781,103.815,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_220","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.941987167449391,0.977943180002402,0.0719120251060213,97.496,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_220","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.9438098172333,0.992444731408774,0.097269828350948,1221.862,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_221","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.943805648243411,0.992466768776624,0.0973222410664257,1239.168,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_221","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.94376284490097,0.992402397114731,0.097279104427522,1254.529,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_221","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.911872858474138,0.98856399028393,0.153382263619583,2.241,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_226","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.911941164932569,0.989034139031812,0.154185948198486,71.502,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_226","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.433362334626897,0.967148629068106,1.06757258888242,86.003,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_227","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.940413105572526,0.993852077169018,0.106877943192984,14.545,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_227","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.940451723492269,0.992875178390338,0.104846909796138,10.648,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_227","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.932447392216556,0.991643701120182,0.118392617807252,10.801,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_227","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.83298101586564,0.873144004975935,0.0803259782205899,74.906,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_228","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.94004068852444,0.975118909933191,0.0701564428175016,73.448,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_228","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.836624558620216,0.876712514184116,0.0801759111277984,102.695,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_228","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.944003257221303,0.979373420032151,0.0707403256216976,97.978,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_228","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.944705178561249,0.992638727425275,0.0958670977280506,997.012,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_229","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.944724678230002,0.992635624639018,0.0958218928180325,1003.929,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_229","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.944701107787861,0.992690153939495,0.0959780923032682,984.531,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_229","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.913307190386212,0.989178946243517,0.151743511714611,2.49,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_234","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.913357066278402,0.989590154421634,0.152466176286465,80.843,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_234","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.43433197438468,0.967699234567311,1.06673452036526,75.337,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_235","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.935328760480057,0.994409384131917,0.118161247303719,15.511,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_235","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.939471294791968,0.992773918100444,0.106605246616952,10.998,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_235","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.931883517270282,0.991670444910295,0.119573855280026,11.259,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_235","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
