"scenario_id","seed_id","method","metric","value","metric_direction","units","status","confounding_type","level"
"CONF03_joint_0p25","CONF03","Raw","effect_rmse_vs_injected_responsive",0.175903987955266,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","effect_rmse_vs_clean_all",0.0105185305548816,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","effect_rmse_vs_clean_responsive",0.0103499344800408,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","recovered_vs_injected_slope",0.50113616359419,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","recovered_vs_injected_intercept",0.00105457055666488,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","median_attenuation_ratio_injected_responsive",0.502993096399082,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","median_attenuation_ratio_clean_responsive",1,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","n_discoveries_bh_0p05",103,"descriptive","count","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","true_positive_rate",1,"higher","proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","empirical_fdr",0.029126213592233,"lower","proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","null_feature_false_positive_rate",0.00333333333333333,"lower","proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_log1p_rmse_study",0.277837423038329,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_sample_profile_pearson_mean",0.543437928102285,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_sample_profile_pearson_median",0.544632905815117,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_feature_profile_pearson_mean",0.67254925328405,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_feature_profile_pearson_median",0.655438618170125,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_feature_icc_a1_mean",0.612406189848243,"higher","value","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","clean_feature_icc_a1_median",0.589668951871372,"higher","value","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","heldout_qc_cv_mean",41.7869793310591,"lower","percent","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","heldout_qc_cv_median",40.8705214279567,"lower","percent","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","heldout_qc_cv_sd",30.5382442292057,"lower","percent","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","batch_weighted_pc_r2_categorical",0.95789265190195,"lower","weighted_R2","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","phenotype_weighted_pc_r2_categorical",0.0290849158117777,"descriptive","weighted_R2","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","residual_ljung_box_profiles_significant",1216,"lower","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","residual_ljung_box_proportion_significant",0.2432,"lower","proportion","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","residual_ljung_box_median_statistic",11.3907999874646,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","residual_run_order_gam_mean_deviance",0.124808550112724,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","retained_features",1000,"higher","count","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","retained_samples",500,"higher","count","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","Raw","runtime_sec",0,"lower","seconds","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.940160822702176,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.990552111137913,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.991396037918586,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0628744936334328,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.191480435159973,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.00861162260052902,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0197226717710474,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.456580641190217,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","recovered_vs_injected_intercept",0.000547452752242945,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.461232931478123,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.926876804845968,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","n_discoveries_bh_0p05",103,"descriptive","count","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","true_positive_rate",1,"higher","proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","empirical_fdr",0.029126213592233,"lower","proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00333333333333333,"lower","proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0707901343384799,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.928777678783591,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.929846370105652,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.948544737220864,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.953623432388093,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.926723150466781,"higher","value","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.943037334226228,"higher","value","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","heldout_qc_cv_mean",8.56466886672934,"lower","percent","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","heldout_qc_cv_median",7.67401971722195,"lower","percent","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.66532596996429,"lower","percent","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.00238770866734225,"lower","weighted_R2","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.41269827301208,"descriptive","weighted_R2","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",25,"lower","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.005,"lower","proportion","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.3176032159973,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.0226468993873239,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","joint",0.25
"CONF03_joint_0p25","CONF03","WiNN fixed default (no QC)","runtime_sec",6.799,"lower","seconds","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","coefficient_pearson_vs_injected_all",0.934831238468982,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","coefficient_pearson_vs_injected_responsive",0.992719687894107,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","coefficient_pearson_vs_clean_all",0.979102571942962,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","effect_rmse_vs_injected_all",0.0587732860189394,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","effect_rmse_vs_injected_responsive",0.174645282759465,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","effect_rmse_vs_clean_all",0.0121647243606664,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","effect_rmse_vs_clean_responsive",0.0121573207263358,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","recovered_vs_injected_slope",0.504837877922548,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","recovered_vs_injected_intercept",0.000562673051922772,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","median_attenuation_ratio_injected_responsive",0.516074104453913,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","median_attenuation_ratio_clean_responsive",1,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","n_discoveries_bh_0p05",110,"descriptive","count","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","true_positive_rate",1,"higher","proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","empirical_fdr",0.0909090909090909,"lower","proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","null_feature_false_positive_rate",0.0111111111111111,"lower","proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_log1p_rmse_study",0.294973514542965,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_sample_profile_pearson_mean",0.521005124189251,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_sample_profile_pearson_median",0.52208771085749,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_feature_profile_pearson_mean",0.656761812080515,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_feature_profile_pearson_median",0.640415565914005,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_feature_icc_a1_mean",0.593533390298163,"higher","value","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","clean_feature_icc_a1_median",0.573520887698654,"higher","value","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","heldout_qc_cv_mean",44.4053283596335,"lower","percent","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","heldout_qc_cv_median",42.0501686709371,"lower","percent","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","heldout_qc_cv_sd",31.628604095235,"lower","percent","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","batch_weighted_pc_r2_categorical",0.960062850048159,"lower","weighted_R2","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","phenotype_weighted_pc_r2_categorical",0.0326728996605168,"descriptive","weighted_R2","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","residual_ljung_box_profiles_significant",1228,"lower","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","residual_ljung_box_proportion_significant",0.2456,"lower","proportion","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","residual_ljung_box_median_statistic",11.4511417525283,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","residual_run_order_gam_mean_deviance",0.127358415036793,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","retained_features",1000,"higher","count","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","retained_samples",500,"higher","count","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","Raw","runtime_sec",0,"lower","seconds","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.944182729623311,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.989919775740708,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.989835735863328,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0620631547783671,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.18938842494429,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.00901515021433032,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0204846146709129,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.463032377771189,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_intercept",0.000183639594828887,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.464161599375006,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.943143946235753,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","n_discoveries_bh_0p05",106,"descriptive","count","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","true_positive_rate",1,"higher","proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","empirical_fdr",0.0566037735849057,"lower","proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00666666666666667,"lower","proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0752961761665325,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.91975511958202,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.921379086158907,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.944364236047228,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.955407493540716,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.919630478803486,"higher","value","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.942669102503561,"higher","value","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_mean",8.8011728684043,"lower","percent","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_median",7.81933469019862,"lower","percent","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.48693507085279,"lower","percent","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.00251088697603604,"lower","weighted_R2","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.410932689016723,"descriptive","weighted_R2","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",47,"lower","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.0094,"lower","proportion","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.371164480331,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.0220607034185702,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","joint",0.25
"CONF04_joint_0p25","CONF04","WiNN fixed default (no QC)","runtime_sec",6.941,"lower","seconds","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","coefficient_pearson_vs_injected_all",0.936950078648738,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","coefficient_pearson_vs_injected_responsive",0.993968113904816,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","coefficient_pearson_vs_clean_all",0.983094857968683,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","effect_rmse_vs_injected_all",0.0590659416955793,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","effect_rmse_vs_injected_responsive",0.176037645080921,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","effect_rmse_vs_clean_all",0.0108399323617428,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","effect_rmse_vs_clean_responsive",0.0102151661986206,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","recovered_vs_injected_slope",0.500083654744707,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","recovered_vs_injected_intercept",-0.00106381739491556,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","median_attenuation_ratio_injected_responsive",0.500477925635146,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","median_attenuation_ratio_clean_responsive",0.994117185803497,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","n_discoveries_bh_0p05",107,"descriptive","count","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","true_positive_rate",1,"higher","proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","empirical_fdr",0.0654205607476635,"lower","proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","null_feature_false_positive_rate",0.00777777777777778,"lower","proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_log1p_rmse_study",0.285731260808226,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_sample_profile_pearson_mean",0.532067535383646,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_sample_profile_pearson_median",0.533823176477565,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_feature_profile_pearson_mean",0.653990121307261,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_feature_profile_pearson_median",0.624940362058573,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_feature_icc_a1_mean",0.590349622208362,"higher","value","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","clean_feature_icc_a1_median",0.549957104196357,"higher","value","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","heldout_qc_cv_mean",44.9808506665375,"lower","percent","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","heldout_qc_cv_median",43.8690707662869,"lower","percent","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","heldout_qc_cv_sd",30.4690761204922,"lower","percent","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","batch_weighted_pc_r2_categorical",0.96124388647142,"lower","weighted_R2","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","phenotype_weighted_pc_r2_categorical",0.0228826534254034,"descriptive","weighted_R2","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","residual_ljung_box_profiles_significant",1318,"lower","count","calculated_full_feature_batch_profiles","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","residual_ljung_box_proportion_significant",0.2636,"lower","proportion","calculated_full_feature_batch_profiles","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","residual_ljung_box_median_statistic",11.7412816995726,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","residual_run_order_gam_mean_deviance",0.135658902338041,"lower","value","calculated_full_feature_batch_profiles","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","retained_features",1000,"higher","count","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","retained_samples",500,"higher","count","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","Raw","runtime_sec",0,"lower","seconds","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.941699805353066,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.989297025526122,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.987832222864466,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0633199215135272,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.193534013044781,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0103680299873477,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0260214641731056,"lower","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.451083147753952,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","recovered_vs_injected_intercept",-0.000431168621227043,"descriptive","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.449250515298966,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.922246408620875,"higher","log1p_effect_or_ratio","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","joint",0.25
"CONF05_joint_0p25","CONF05","WiNN fixed default (no QC)","n_discoveries_bh_0p05",105,"descriptive","count","calculated","joint",0.25
