"dataset_key","dataset","split_id","task_id","method_id","method","selection_rule","selected_candidate_id","selection_signature","selected_training_qc_score","candidate_count","n_training_qc","n_hidden_qc","hidden_qc_values_available","biological_labels_available","replicate_identities_available"
"sacurine","Sacurine","SPLIT01","REF_321","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_322","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.838292841770193,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_323","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.954056843213893,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_324","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.913378363265284,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_325","serrf","SERRF","training-QC score only within split","2","candidate=2; jitter_eps=1e-06",0.895177391221365,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_326","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.895835156860271,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_327","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.889129034569358,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_328","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_329","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_330","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.823772445223295,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_331","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.949734460096211,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_332","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.911319522721897,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_333","serrf","SERRF","training-QC score only within split","2","candidate=2; jitter_eps=1e-06",0.896477448674273,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_334","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.896452826986642,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_335","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.889793928252745,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_336","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_337","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_338","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.842167633706716,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_339","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.958840641702431,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_340","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.911656544179254,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_341","serrf","SERRF","training-QC score only within split","3","candidate=3; jitter_eps=1e-05",0.894861353043099,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_342","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.897585274942133,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_343","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.893994100617229,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_344","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_345","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_346","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.83341994749004,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_347","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.950868488519627,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_348","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.909815393192453,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_349","serrf","SERRF","training-QC score only within split","2","candidate=2; jitter_eps=1e-06",0.902217344706166,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_350","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.895765330750267,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_351","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.892448263990448,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_352","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_353","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_354","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.834302784287544,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_355","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.948970888945822,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_356","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.913845528229064,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_357","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",0.89918810258592,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_358","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.894338814481841,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_359","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.889751669108182,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_360","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_361","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_362","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.820432534683,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_363","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.948836078342498,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_364","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.910950722529244,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_365","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",0.88700394785837,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_366","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.895642377244734,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_367","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.891942132181577,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_368","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_369","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_370","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.836306342253957,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_371","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.952049273253913,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_372","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.911453312207476,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_373","serrf","SERRF","training-QC score only within split","2","candidate=2; jitter_eps=1e-06",0.901243060975094,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_374","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.897489518639077,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_375","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.892192817515075,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_376","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_377","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_378","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.832790515716092,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_379","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.950906363247692,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_380","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.912111314224798,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_381","serrf","SERRF","training-QC score only within split","3","candidate=3; jitter_eps=1e-05",0.902615287457096,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_382","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.897073624651893,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_383","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.89325883007046,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_384","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_385","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_386","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.827588306184954,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_387","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.950942789397195,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_388","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.910926624896245,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_389","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",0.899969380254787,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_390","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.897069820865695,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_391","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.889770102954657,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_392","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_393","raw","Raw","fixed; no selection",,"fixed; no selection",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_394","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.846114784121291,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_395","qc_rlsc","QC-RLSC","training-QC score only within split","2","candidate=2; span=0.5",0.952309178075471,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_396","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.910721267802915,4,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_397","serrf","SERRF","training-QC score only within split","3","candidate=3; jitter_eps=1e-05",0.889898150747246,3,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_398","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.89605849793251,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_399","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":16.0413225921524,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.892335664907939,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_400","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,18,8,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_401","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_402","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.704605856667188,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_403","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.769453560808102,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_404","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.54100986551577,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_405","serrf","SERRF","training-QC score only within split","2","candidate=2; jitter_eps=1e-06",-0.028392565199293,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_406","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""acorr_fdr"":0.01,""anova_fdr"":0.05,""normalization"":""normalize"",""scale_by_batch"":false}",0.692340857839465,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_407","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.706087164488046,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_408","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_409","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_410","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.709451058196993,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_411","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.76865646355228,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_412","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.528911654217321,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_413","serrf","SERRF","training-QC score only within split","2","candidate=2; jitter_eps=1e-06",-0.0253126796738162,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_414","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.01,""normalization"":""shrink"",""scale_by_batch"":false}",0.697078150650665,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_415","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.717577127108691,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_416","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_417","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_418","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.713665000247348,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_419","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.770336430460134,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_420","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.531679700440608,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_421","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",-0.0256627513138041,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_422","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.01,""anova_fdr"":0.01,""normalization"":""shrink"",""scale_by_batch"":false}",0.687240925335429,1,59,15,FALSE,FALSE,FALSE
